Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing,Lat,Lon
6210,California,Marysville,,,1/22/2013,14,,,0,1,0,0,0,5,1,10,2,4,4,2,-88,,,0,-88,,,0,-99,3,-99,1,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,California,Marysville,,,0,0,-99,9,4,0,0,0,,,,-99,-99,-99,-99,2,3,27,1,2,-99,2,-99,0,-88,0,-88,United States of America,1,United States of America,324,0,-88,-88,-88,3,0,-88,-99,-99,-99,0,0,-99,2,-99,0,0,-88,,,0,1,0,-88,2,-99,0,0,1,1,3,0,0,0,0,-99,-99,,,0,2,13,16,,2,0,-88,0,0,0,0,0,48.081,-122.1558
6217,Colorado,Colorado Springs,,,9/27/2014,14,,,0,0,0,1,0,5,1,10,2,1,1,0,-88,,,-99,-99,,,-99,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,-99,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,-99,-99,-99,-99,-88,3,21,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,1,20,,,2,0,-88,-99,0,-99,-99,-99,38.8674,-104.7606
6219,Illinois,Homewood,,,10/11/2014,14,,,-99,-99,-99,1,0,5,1,10,2,1,1,0,-88,,,-99,-99,,,-99,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,-99,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,-99,-99,-99,-99,-88,3,26,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,2,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,-99,40.8133,-80.3294
6221,Mississippi,Jackson,,,7/16/2014,14,,,0,0,0,1,0,5,1,7,2,4,4,2,-88,,,-99,-88,,,-99,-99,2,-99,1,-99,0,0,-99,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Louisiana,Pearl,,,0,0,-99,10,-99,0,0,0,,,,-99,-99,-99,-99,-88,3,21,1,-99,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,252,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,0,0,3,-99,3,0,0,-99,-99,,,-99,-99,-99,,,-99,0,-88,0,0,0,0,-99,43.3244,-88.1668
6222,Mississippi,Jackson,,,6/26/2011,14,,,0,0,0,1,0,5,1,10,2,4,4,2,-99,,,0,-88,,,0,0,2,3,1,0,0,-99,0,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,Crystal Springs,,,0,0,1,10,1,0,0,0,,,,1,1,1,0,-88,3,22,1,0,-88,1,-99,0,-88,0,-88,United States of America,1,United States of America,264,0,-88,-88,-88,3,0,-88,-99,-99,-99,0,0,1,1,0,0,0,-88,,,0,1,-99,0,2,-99,-99,-99,0,-99,3,0,-99,-99,0,1,-99,,,0,0,-88,,,-88,0,-88,0,0,0,0,0,43.3244,-88.1668
6283,Mississippi,Tupelo,,,11/1/2015,1,,,-99,-99,-99,0,-99,5,1,9,2,-99,-99,0,-88,,,0,-88,,,-99,-88,-88,-88,0,-88,-88,1,-99,1,-99,1,,,,,1,2,,,,,,0,1,0,0,2,,,-99,-99,,,-99,0,-99,9,-99,0,0,0,,,,-99,-99,-99,-99,0,3,61,-99,-99,-99,2,11,0,-88,-99,-99,United States of America,1,United States of America,732,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,1,-99,,,-99,0,-88,-99,0,1,0,-99,35.3909,-91.2298
6299,Mississippi,Jackson,,,7/16/2014,14,,,0,0,0,1,0,5,1,10,2,4,4,2,-88,,,0,-88,,,0,-99,-99,-99,1,-99,0,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,Mississippi,Brandon,,,0,0,-99,10,-99,0,0,0,,,,-99,-99,-99,-99,-88,3,23,1,0,-88,2,11,0,-88,0,-88,United States of America,1,United States of America,276,0,-88,-88,0,-99,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,-99,-99,3,3,-99,0,0,-99,-99,,,-99,0,-88,,,-88,0,-88,0,0,0,0,0,43.3244,-88.1668
6318,Iowa,Dubuque,,,11/18/2015,14,,,0,1,0,0,0,5,1,10,2,4,4,0,-88,,,-99,-99,,,-99,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,Iowa,Dubuque,,,0,0,2,5,1,0,0,0,,,,-99,2,-99,0,1,3,40,2,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,480,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,2,0,0,0,-88,,,0,1,-99,0,2,-99,-99,-99,1,2,3,-99,-99,1,0,-99,-99,,,0,3,4,5,19,2,0,-88,0,0,0,0,0,42.5007,-90.7067
6319,Colorado,Colorado Springs,,,11/28/2015,5,14,,1,1,0,1,0,5,1,10,2,4,3,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,1,2,1,4,3,,,,,1,4,,,,,,0,0,0,1,15,,,Colorado,Hartsel,,,1,0,3,10,4,1,0,0,,,,1,1,1,0,-88,3,57,2,5,35,2,6,0,-88,0,-88,United States of America,1,United States of America,684,0,-88,-88,-88,5,0,-88,2,-99,3,0,0,2,1,0,0,0,-88,,,2,0,-99,0,1,2,0,0,0,0,0,0,0,1,1,1,-88,,,0,3,2,19,20,3,0,-88,0,0,0,0,0,38.8674,-104.7606
6320,Minnesota,Lakeville,Minnesota,Bloomington,11/24/2015,14,,,1,0,0,1,1,5,1,10,2,4,3,2,-88,,,-99,-99,,,-99,0,2,-99,1,-99,0,2,0,2,4,1,14,15,,,1,2,3,7,,,,0,1,0,0,2,4,,Minnesota,St. Paul,,,1,0,2,10,2,0,0,0,,,,-99,2,1,0,-88,3,23,1,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,276,0,-88,-88,-88,5,0,-88,-99,-99,-99,0,0,2,-99,0,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,0,0,3,-99,0,-99,0,1,-99,,,0,0,-88,,,-88,0,-88,-99,0,0,0,0,42.8367,-77.7033
6321,Minnesota,Lakeville,Minnesota,Bloomington,11/24/2015,14,,,1,0,0,1,1,5,1,10,2,4,3,2,-88,,,-99,-99,,,-99,0,2,-99,1,-99,0,2,0,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,4,,Minnesota,Eagan,,,-99,0,-99,10,1,0,0,0,,,,-99,-99,-99,-99,-88,3,27,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,324,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,-99,0,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,0,0,3,-99,-99,-99,-99,-99,-99,,,0,0,-88,,,-88,0,-88,-99,0,0,0,0,42.8367,-77.7033
6322,Minnesota,Lakeville,Minnesota,Bloomington,11/24/2015,14,,,1,0,0,1,1,5,1,10,2,4,3,2,-88,,,-99,-99,,,-99,0,2,-99,1,-99,0,2,0,2,4,1,14,15,,,1,2,3,7,,,,0,1,0,0,2,4,,Minnesota,Hermantown,,,-99,0,-99,10,2,0,0,0,,,,-99,-99,-99,-99,-88,3,22,1,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,264,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,0,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,0,0,3,-99,-99,-99,0,-99,-99,,,0,0,-88,,,-88,0,-88,-99,0,0,0,0,42.8367,-77.7033
6323,Minnesota,Lakeville,Minnesota,Bloomington,11/24/2015,14,,,1,0,0,1,1,5,1,10,2,4,3,2,-88,,,-99,-99,,,-99,0,2,-99,1,-99,0,2,0,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,4,,Minnesota,Pine City,,,-99,0,-99,10,1,0,0,0,,,,-99,-99,-99,-99,-88,6,26,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,0,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,0,0,-88,,,-88,0,-88,-99,0,0,0,0,42.8367,-77.7033
6325,California,San Bernardino,,,12/2/2015,2,3,14,2,2,0,2,-99,5,1,10,-88,-88,8,2,Islamic State of Iraq and the Levant (ISIL),,,0,-88,,,1,0,1,18,1,0,-99,1,1,1,-99,1,,,,,1,3,,,,,,1,0,0,0,11,,,California,Redlands,,,0,0,3,10,2,1,0,5,,,,1,1,1,0,-88,6,28,2,1,1,2,1,0,-88,0,-88,United States of America,1,United States of America,336,2,Pakistan,-88,-99,8,-99,-99,1,0,4,0,0,1,2,2,2,0,2,3,,0,0,2,1,2,1,1,3,0,0,2,0,3,0,0,0,1,3,,0,0,-88,,,-88,0,-88,2,0,1,1,0,34.1417,-117.2945
6333,Pennsylvania,Philadelphia,,,1/8/2016,3,,,-99,1,0,1,0,5,1,10,2,4,3,0,Islamic State of Iraq and the Levant (ISIL),,,-99,-99,,,-99,-88,-88,-88,0,-88,-88,-99,-99,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,Pennsylvania,Philadelphia,,,0,1,2,10,2,0,0,0,,,,1,2,1,1,-99,2,30,3,0,-88,2,5,0,-88,2,1/1/2013,United States of America,1,United States of America,360,0,-88,-88,-88,4,0,-88,1,0,2,0,0,1,2,0,0,0,-88,,,1,0,2,0,2,-99,0,0,1,2,0,0,0,0,0,0,4,,,0,3,4,9,18,3,0,-88,2,0,1,0,0,35.6791,-84.3998
6340,California,Laguna Niguel,,,9/11/2015,14,,,0,1,0,1,0,5,1,10,2,3,3,3,Public Enemy Number 1,,,-99,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,California,Rossmoor,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,1,3,37,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,444,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,0,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,3,1,5,4,2,0,-88,-99,0,-99,-99,-99,33.5275,-117.705
6391,Florida,Orlando,,,6/11/2016,14,,,2,2,1,2,0,5,1,10,-88,-88,8,0,Islamic State of Iraq and the Levant (ISIL),,,0,-88,,,0,-88,-88,-88,0,-88,-88,1,-99,1,-99,1,,,,,1,3,,,,,,1,0,0,0,11,,,Florida,Fort Pierce,,,0,0,2,10,-99,1,1,7,5,,,1,1,1,-99,-88,6,29,2,1,3,2,5,0,-88,1,-99,United States of America,1,United States of America,348,2,Afghanistan,-88,1,5,0,-88,1,0,3,0,0,3,2,2,0,0,-88,,,1,1,0,1,2,2,0,0,0,0,0,1,0,1,1,0,1,,,0,3,9,19,,1,0,-88,0,0,1,0,1,28.4772,-81.3369
6395,Texas,Dallas,,,7/7/2016,3,,,1,2,1,2,1,5,1,10,-88,-88,8,0,Black Panther Party,,,0,-88,,,0,-88,-88,-88,0,-88,-88,1,0,1,-99,1,,,,,1,,,,,,,0,0,0,1,18,,,Texas,Mesquite,,,0,-99,2,10,5,0,0,8,,,,2,2,1,0,-88,2,25,1,0,-88,2,11,0,-88,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,4,0,-88,1,0,4,6,0,2,2,3,0,0,-88,,,2,1,2,0,2,-99,0,0,0,0,0,0,0,0,0,0,6,,,1,0,-88,,,-88,0,-88,3,0,0,2,3,45.2591,-91.8142
6406,Tennessee,Bristol,,,7/7/2016,3,14,,0,1,0,1,0,5,1,10,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,1,0,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,Tennessee,Bristol,New York,New York,1,0,-99,10,1,0,0,8,,,,-99,2,1,0,-88,2,37,1,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,444,0,-88,-88,-88,4,0,-88,3,-88,1,5,0,1,1,-99,0,0,-88,,,1,0,-99,0,2,-99,0,0,-99,-99,0,0,0,-99,0,1,3,,,-99,0,-88,,,-88,0,-88,-99,0,0,2,0,42.5378,-88.0149
6408,Louisiana,Baton Rouge,,,7/17/2016,3,,,0,1,0,1,0,5,1,10,-88,-88,8,0,Washitaw Nation,,,0,-88,,,-99,-88,-88,-88,0,-88,-88,1,1,1,4,1,2,3,5,10,1,2,4,,,,,0,0,0,1,18,,,Georgia,Atlanta,California,-99,1,1,2,10,4,0,0,8,,,,1,2,1,0,-88,2,29,3,0,-88,2,15,1,1/1/2015,0,-99,United States of America,1,United States of America,338,0,-88,-88,-88,5,0,-88,2,0,4,3,0,1,2,-99,2,0,2,,,2,0,2,-99,2,-99,-99,-99,0,0,0,0,0,0,0,-99,1,4,6,0,0,-88,,,-88,0,-88,1,0,0,2,0,30.4419,-91.131
6432,Indiana,Evansville,,,7/10/2016,14,,,0,1,0,1,-99,5,1,10,2,4,3,1,-88,,,-99,-99,,,-99,0,2,-99,1,-99,-99,1,-99,1,5,1,2,,,,1,2,,,,,,0,0,0,1,18,,,Indiana,Evansville,,,1,0,2,10,5,0,0,0,,,,1,1,1,0,-88,2,26,2,-99,-99,2,10,-99,-99,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,-99,-99,,,1,0,-88,,,-88,0,-88,0,0,-99,3,-99,42.7781,-89.2967
6437,Ohio,Toledo,,,5/18/2016,14,,,0,1,0,0,0,5,1,10,2,4,4,2,-88,,,-99,-99,,,-99,0,2,-99,-99,-99,-99,1,1,1,3,1,,,,,1,2,3,,,,,0,1,0,0,2,,,Ohio,Toledo,Ohio,Mansfield,1,0,2,10,5,0,0,0,,,,1,1,1,0,0,3,33,1,1,10,2,11,-99,-99,-99,-99,United States of America,1,United States of America,396,0,-88,-88,-88,4,1,-99,1,-99,3,0,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,0,0,0,-99,,,-99,1,-99,,,3,0,-88,0,0,0,0,1,46.4414,-122.8496
6438,Ohio,Toledo,,,5/23/2016,14,,,0,1,0,0,0,5,1,10,2,2,3,2,-88,,,0,-88,,,-99,0,2,-99,0,-88,-88,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,Ohio,Toledo,,,-99,-99,-99,10,1,0,0,-99,,,,1,2,1,0,-88,3,25,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,300,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,0,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,-99,-99,46.4414,-122.8496
6440,Vermont,Burns,,,8/1/2016,14,,,0,1,0,0,0,5,1,10,2,2,3,2,-88,,,0,-88,,,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,Vermont,Brattleboro,,,-99,-99,-99,10,1,0,0,-99,,,,1,2,1,0,-88,-99,20,1,0,-88,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,240,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,0,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,3,0,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,-99,-99,41.1909,-104.359
6441,Virginia,Roanoke,,,8/21/2016,14,,,-99,-99,-99,1,-99,5,1,10,2,4,3,0,Islamic State of Iraq and the Levant (ISIL),,,-99,-99,,,-99,-88,-88,-88,0,-88,-88,1,0,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,Virginia,Roanoke,,,0,0,-99,10,1,0,0,0,,,,-99,2,-99,1,-88,4,20,1,0,-88,2,1,0,-88,-99,-99,United States of America,1,United States of America,240,-99,-99,-88,-99,2,0,-88,4,-88,-99,0,0,-99,-99,0,0,0,-88,,,1,0,-99,-99,2,-99,0,0,0,0,0,0,0,1,1,1,-88,,,0,0,-88,,,-88,0,-88,0,0,0,0,0,33.0148,-97.2268
6445,Georgia,College Park,,,2/12/2016,14,,,1,0,0,0,0,5,1,10,2,4,4,0,-88,,,0,-88,,,-99,-88,-88,-88,0,-88,-88,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,0,1,17,,,Georgia,College Park,,,-99,-99,-99,10,1,0,0,-99,,,,1,1,1,0,-88,3,48,1,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,576,0,-88,-88,-88,-99,0,-88,1,-99,4,-99,0,-99,1,0,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,0,-99,33.6364,-84.464
6456,Missouri,Kansas City,,,9/11/2014,7,,,1,1,0,1,0,5,1,10,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,2,0,1,3,1,,,,,1,3,,,,,,0,0,1,0,10,,,Missouri,Kansas City,Tennessee,Nashville,1,1,-99,3,4,1,0,5,8,,,2,2,1,0,-88,3,28,1,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,336,0,-88,-88,-88,-99,0,-88,1,0,4,0,0,-99,-99,0,0,0,-88,,,0,1,2,0,2,-99,-99,-99,0,0,0,0,0,0,0,0,-99,,,0,3,4,,,2,0,-88,0,0,1,0,0,39.1239,-94.5541
6461,New York,Queens,,,1/4/2016,14,,,0,0,0,0,0,5,1,10,2,4,3,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,Florida,Jacksonville,,,-99,0,-99,10,5,0,0,0,,,,-99,-99,-99,-99,-99,3,55,1,0,-88,2,-99,0,-88,0,-88,-99,-99,-99,-99,1,-99,0,-99,-99,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,,,0,3,9,18,20,5,0,-88,0,0,0,0,0,40.7498,-73.7976
6463,California,Inglewood,,,2/2/2016,14,,,0,-99,0,0,0,5,1,10,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,3,,,-99,-99,,,0,0,-99,-99,-99,0,0,-99,,,,-99,-99,-99,-99,-88,-99,34,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,408,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,41.416,-96.5021
6480,New York,Brooklyn,,,9/8/2016,14,,,0,0,0,0,-99,5,1,10,2,2,3,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,1,-99,1,4,1,,,,,1,2,3,,,,,0,1,0,0,3,,,New York,New York,,,-99,-99,-99,9,1,0,0,0,,,,-99,-99,-99,-99,-88,3,32,-99,-99,-99,1,17,1,-99,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,0,-99,42.8524,-89.3723
6481,Florida,Orlando,,,7/2/2016,14,,,0,0,0,0,0,5,1,10,2,4,3,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,0,1,0,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,-99,-99,,,-99,0,1,10,4,0,0,8,,,,2,2,-99,0,-88,3,25,1,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,0,0,28.4772,-81.3369
6484,New York,New York,New Jersey,Ocean City,9/18/2016,14,19,,2,2,0,2,1,5,1,10,2,4,3,0,Islamic State of Iraq and the Levant (ISIL),al-Qaeda core,,-99,-99,,,-99,-88,-88,-88,0,-88,-88,2,0,2,2,3,,,,,1,2,,,,,,1,0,0,0,11,,,New Jersey,Elizabeth,,,0,1,2,10,3,0,0,8,,,,1,2,1,0,1,6,28,2,2,7,2,5,0,-88,1,1/1/2014,United States of America,2,Afghanistan,252,1,Afghanistan,1,1,3,0,-88,1,0,2,0,0,1,1,0,0,0,-88,,,0,0,1,1,2,1,0,0,0,1,0,1,0,1,1,1,-88,,,0,3,4,18,19,3,0,-88,0,0,1,1,0,40.6943,-73.9249
6485,Minnesota,Minneapolis,,,9/17/2016,14,,,1,2,0,1,0,5,1,10,-88,-88,8,0,Islamic State of Iraq and the Levant (ISIL),,,-99,-99,,,-99,-88,-88,-88,0,-88,-88,2,0,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,Minnesota,St. Cloud,,,0,0,1,10,2,0,0,0,,,,2,2,3,0,-88,2,20,1,0,-88,2,5,0,-88,1,4/1/2016,United States of America,2,Kenya,216,1,Kenya,1,1,4,1,2,1,-99,2,0,0,1,1,2,0,0,-88,,,0,0,0,1,-99,1,0,0,0,-99,0,0,0,-99,0,0,1,,,0,0,-88,,,-88,0,-88,0,0,-99,-99,0,44.9635,-93.2678
6492,California,Isla Vista,,,5/23/2014,14,8,,1,1,1,2,1,5,1,10,-88,-88,7,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,2,0,2,-99,15,3,,,,3,4,,,,,,0,1,0,0,19,,,California,Los Angeles,,,0,0,2,10,5,0,0,0,,,,1,0,1,0,-88,7,22,1,0,-88,2,-99,0,-88,0,-88,United Kingdom,-99,United Kingdom,204,1,United Kingdom,1,0,4,1,2,5,-88,-88,0,0,3,3,2,0,0,-88,,,2,0,2,1,2,0,-99,-99,0,0,0,0,0,1,1,1,1,,,0,0,-88,,,-88,0,-88,0,0,0,3,2,34.4144,-119.8581
6505,California,Richmond,,,9/25/2016,14,,,0,1,0,-99,-99,5,1,10,-99,2,5,2,-88,,,0,-88,,,0,-99,-99,-99,1,-99,0,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Louisiana,Ponchatoula,,,1,0,-99,10,1,0,0,0,,,,-99,-99,-99,0,-88,3,25,-99,-99,-99,2,-99,0,-88,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,3,0,-88,1,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,0,0,3,0,0,-99,0,0,2,,,-99,0,-88,,,-88,0,-88,0,0,0,0,0,29.5824,-95.7602
6506,California,Richmond,,,10/10/2016,14,,,0,1,0,-99,-99,5,1,10,2,4,3,2,-88,,,-99,-99,,,-99,-99,-99,-99,0,-88,-88,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,3,,Florida,-99,,,1,0,-99,9,1,0,0,0,,,,-99,-99,-99,-99,-99,3,31,-99,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,372,0,-88,-88,-88,-99,-99,-99,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,0,0,0,0,0,29.5824,-95.7602
